miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk myristoleic acid content,56653,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk palmitoleic acid content,56654,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk capric acid content,56582,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk myristic acid content,56583,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk palmitic acid content,56584,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk decenoic acid content,56585,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk lauroleic acid content,56586,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk myristoleic acid content,56587,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk palmitoleic acid content,56588,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Pelvic area,106481,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk caprylic acid content,172192,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk capric acid content,172193,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk lauric acid content,172194,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk myristic acid content,172195,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk myristoleic acid content,172196,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk palmitic acid content,172197,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk palmitoleic acid content,172198,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk stearic acid content,172199,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk C14 index,172200,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk C16 index,172201,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Milk C18 index,172202,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Shear force,20824,Chr26
ENSBTAT00000062581-UMD3.1.1,bta-mir-2393 [Source:miRBase;Acc:MI0011433],bta-mir-2393,54,Chr26,25360584,25360637,1,Ensembl93,Somatic cell score,122119,Chr26
ENSBTAT00000062588-UMD3.1.1,,,73,Chr7,48644081,48644153,1,Ensembl93,Cold tolerance,31181,Chr7
ENSBTAT00000062604-UMD3.1.1,,,70,Chr8,6899878,6899947,-1,Ensembl93,Shear force,20770,Chr8
ENSBTAT00000062605-UMD3.1.1,bta-mir-2358 [Source:miRBase;Acc:MI0011388],bta-mir-2358,64,Chr2,135810541,135810604,1,Ensembl93,Calving ease,106432,Chr2
ENSBTAT00000062607-UMD3.1.1,bta-mir-2331 [Source:miRBase;Acc:MI0011357],bta-mir-2331,71,Chr19,15308148,15308218,1,Ensembl93,Clinical mastitis,65864,Chr19
ENSBTAT00000062607-UMD3.1.1,bta-mir-2331 [Source:miRBase;Acc:MI0011357],bta-mir-2331,71,Chr19,15308148,15308218,1,Ensembl93,Pelvic area,106476,Chr19
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Feed efficiency,213164,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Feed conversion ratio,213188,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Residual gain,213204,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Calving to conception interval,138520,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Interval from first to last insemination,138521,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk caprylic acid content,172132,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk capric acid content,172133,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk pentadecylic acid content,172134,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,172135,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,172136,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,172137,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,172138,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,172139,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk conjugated linoleic acid content,172140,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C14 index,172141,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,172142,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C18 index,172143,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Shear force,20791,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C14 index,211564,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk pentadecylic acid content,211565,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,211566,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,211567,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,211568,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,211569,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,211570,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,211571,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk caprylic acid content,211572,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk capric acid content,211573,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C18 index,211574,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,211575,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk conjugated linoleic acid content,211576,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Carcass weight,122456,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Residual feed intake,56461,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Subcutaneous fat,20703,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk cholesterol content,181801,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk yield,181811,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk fat yield,181821,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Total bilirubin level,193281,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk myristic acid content,195283,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C14 index,195284,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk myristic acid content,195405,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C14 index,195406,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C14 index,197537,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C14 index,197539,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,200231,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk pentadecylic acid content,200298,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200299,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,200300,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk pentadecylic acid content,200402,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200403,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,200404,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200458,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200475,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,200476,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200546,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200567,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200606,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200701,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200784,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,200839,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,201133,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,201164,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,201165,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,201611,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,201702,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,201734,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,201744,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,201772,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,201773,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202044,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202230,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202293,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202413,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202440,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202600,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202740,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,202741,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk pentadecylic acid content,202744,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202745,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,202746,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202754,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202891,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,202962,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,203061,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C16 index,203062,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,203092,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,203377,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,203635,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,204675,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,204814,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitic acid content,204824,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205236,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205337,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C18 index,205338,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,205339,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,205340,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,205341,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk caprylic acid content,205342,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk conjugated linoleic acid content,205343,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205500,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk C18 index,205501,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,205502,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,205503,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,205504,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk caprylic acid content,205505,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk conjugated linoleic acid content,205506,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205587,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,205588,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,205589,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,205590,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk caprylic acid content,205591,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205619,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,205620,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,205621,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,205622,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk conjugated linoleic acid content,205623,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205741,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,205742,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205770,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,205771,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,205772,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,205773,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205838,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205839,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,205968,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,205969,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,205970,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,205971,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,206083,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,206084,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,206085,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,206188,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,206189,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,206190,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk conjugated linoleic acid content,206191,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,206650,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,206651,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,206652,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,206714,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,206715,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,206716,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,206717,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk caprylic acid content,206718,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,206815,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,207006,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207141,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207278,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207350,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207408,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207425,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207562,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,207563,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,207564,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,207565,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207601,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,207602,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207619,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,207620,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,207621,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,207622,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207631,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,207632,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,207633,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,207634,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207654,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,207683,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk oleic acid content,207684,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linoleic acid content,207685,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk linolenic acid content,207686,Chr14
ENSBTAT00000062611-UMD3.1.1,,,73,Chr14,17809981,17810053,1,Ensembl93,Milk palmitoleic acid content,208062,Chr14
