index,chr,end,gene_id,start,strand,gene_description,index,miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10371,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Average daily gain,186028,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10372,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Average daily gain,186041,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10373,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Average daily gain,186180,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10374,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,187076,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10375,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,187401,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10376,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,187837,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10377,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,187974,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10378,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188109,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10379,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188433,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10380,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188467,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10381,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188616,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10382,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188914,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10383,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189093,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10384,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189253,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10385,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189439,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10386,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189542,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10387,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189554,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10388,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189671,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10389,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189789,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10390,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189853,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10391,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189854,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10392,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189856,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10393,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189860,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10394,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189863,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10395,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189865,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10396,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189868,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10397,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189876,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10398,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189878,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10399,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189884,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10400,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189889,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10401,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,190076,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10402,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Metabolic body weight,190267,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10403,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,190809,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10404,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191069,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10405,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191075,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10406,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191091,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10407,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191139,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10408,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191155,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10409,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191204,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10410,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191300,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10411,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191339,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10412,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191341,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10413,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191367,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10414,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191411,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10415,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191414,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10416,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Carcass weight,191483,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10417,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Longissimus muscle area,192582,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10418,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Total bilirubin level,193281,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10419,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk myristic acid content,195283,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10420,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C14 index,195284,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10421,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk myristic acid content,195405,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10422,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C14 index,195406,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10423,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C14 index,197537,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10424,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C14 index,197539,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10425,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C16 index,200231,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10426,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk pentadecylic acid content,200298,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10427,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200299,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10428,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C16 index,200300,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10429,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk pentadecylic acid content,200402,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10430,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200403,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10431,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C16 index,200404,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10432,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200458,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10433,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200475,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10434,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C16 index,200476,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10435,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200546,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10436,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200567,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10437,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200606,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10438,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200701,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10439,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200784,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10440,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200839,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10441,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201133,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10442,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201164,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10443,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C16 index,201165,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10444,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C16 index,201611,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10445,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201702,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10446,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201734,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10447,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201744,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10448,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201772,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10449,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C16 index,201773,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10450,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202044,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10451,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202230,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10452,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202293,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10453,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202413,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10454,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202440,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10455,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202600,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10456,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202740,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10457,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk C16 index,202741,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10458,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk pentadecylic acid content,202744,Chr14
3910,14,62451661.0,ENSBTAG00000021240,62247264.0,-1.0,dendrocyte expressed seven transmembrane protein [Source:VGNC Symbol;Acc:VGNC:27925],10459,ENSBTAT00000065709,,,96,14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202745,Chr14
